mu sigma nu tau
1.3757509307680178 0.1790449785478797 2.0513040735349706 10.019958204939797
1.479041258608031 0.23403497596945996 4.4757147737738245 11.156894311556705
1.480170602771764 0.7199932842725015 2.760481952327947 2.093142646614047
1.4384038903254353 0.1664807900192291 2.9795131068075262 13.507599381828967
1.4746506331989968 0.240524510893322 5.773080154502713 12.491162917228488
1.3636035468916612 0.1487975043058551 2.572197063806569 19.93348416072827
1.4325782682982966 0.16969283742275634 1.641203305370991 15.241640548293356
1.394966857524894 0.2943350819510324 6.4397935860796425 2.9854741913404474
1.338328490720393 0.1386788737883294 1.3859130565851174 2.714091892592203
1.4237705284280118 0.20984652770260526 2.7278789489511315 17.083252913910478
1.433117552842477 0.1954351754028396 1.761213911874552 14.079787409834807
1.4179863866759117 0.244375043200873 2.2377152537938905 4.499988838175343
1.4615283380811548 0.21731981091472927 6.007658060286192 18.062683687481655
1.463609040560688 0.1903027634625655 2.4379177250213258 8.347331058924437
1.4740133206925439 0.25168790334100977 4.171418567040579 7.426429864451178
1.4820165863697938 0.3139023099566266 2.5017211279530764 2.6817291697199064
1.4670136653257262 0.24584094259811154 2.4257947752035807 3.1173620559364568
1.4771297882527965 0.2815365889576371 1.9315001523260897 3.048737107877745
1.446761860373169 0.21606588780201605 7.974762415909142 9.458160938087468
1.468073270116268 0.20400259039328467 2.2765720625646586 18.52675799602801
1.3821363731996488 0.27711496314593587 7.617085224924309 2.9759201390961385
1.4095868753686727 0.25369776058429244 2.901328908889227 4.004569007166701
1.4656127471463003 0.22813037617508578 6.4332523427030015 12.493772474464322
1.3862676122528779 0.18447953282937443 2.092617436146786 11.307927353720997
1.3482126207807472 0.23648504726738806 5.810045678574889 2.747956159428585
1.4619400776528795 0.2456199365791877 3.8539007649785075 7.8733148578798815
1.4559205572839082 0.19883488063923158 4.071028512767719 11.700722224006183
1.4324776095237708 0.23436172862809493 7.754098213757505 4.295096174814288
1.3923452597992578 0.28167901456309236 7.57485259851179 2.6427904676315106
1.4317862160417318 0.30546679304991214 6.070777672009631 3.3634899578751183
1.3697880956929542 0.16920884713605158 5.884187624561015 18.75379042589843
1.4684934819513464 0.23296183669602744 5.185219558447044 7.72494134174989
1.3765555395019717 0.14498170703514957 4.480850654134709 10.867349717584425
1.3441554809209175 0.16642112426578082 3.4643756351422166 2.991252767858361
1.3953110636727004 0.1836362447616454 1.979769035011673 14.77990226719407
1.3474406429732726 0.14176783864228848 4.021253485802879 6.895900564453219
1.4171148916959972 0.25478964702816864 6.017098853533178 4.398810530552998
1.4589700026985883 0.22835845404415753 4.731927295455398 17.047934533780495
1.4681605975301828 0.23662641508666485 1.9448992909664815 4.0294386178182755
1.3723440156937063 0.16690870288685045 1.7620987994150292 8.675743906496226
1.3844522223178073 0.20842351008952564 2.7257936515161423 5.300834855065615
1.4312368329378464 0.17583870513773942 1.7119566728962134 17.225650598327462
1.4187795592460608 0.23699753470277554 3.3656907445622317 5.449604273204095
1.384007267441978 0.13418946481286803 2.3370705741191893 17.713449602699637
1.4579458831758325 0.2328564229922738 7.188650381213279 15.089892597269905
1.3548635975785723 0.16044958635553216 3.3872355210318865 8.034053608505738
1.515225002961373 0.6311304457620202 5.033078984595104 2.2799211013848573
1.378602818527765 0.21944002415236832 4.706368369264136 2.7288882514873163
1.4241869254840225 0.2094742140119106 3.3942129946595454 18.261344462384965
1.3606902971743537 0.17066746920394235 6.82206017329047 8.445500343869075
1.4261664554665798 0.22962875342218733 2.7996416932912798 6.524169030199658
1.3646662759819654 0.12817051503916518 1.4722407323366018 5.077469838925808
1.34362677131268 0.17018739296714444 4.257113817207371 3.553432469656396
1.4209193204934563 0.20265891504068897 2.2108114383241757 13.50299013506451
1.4665541501496788 0.22162947581377804 3.570130051269975 18.255282821022103
1.4389122888451946 0.16299974734192124 2.08055636692386 10.490328483600061
1.383754423347101 0.21074198258224655 7.170990891521696 5.374294962180635
1.4709559013241762 0.23970844861951734 4.15447024824605 8.288234047674946
1.4226494023019227 0.4272339163175306 4.459037535258124 2.214087503500664
1.4127496986354997 0.1704466399248249 2.42034538487931 3.3134087260422094
1.3990596562687792 0.7880453135415283 6.57375750341578 2.0645513823480433
1.3425176400720475 0.16404810399295347 7.366107586989251 4.136071138651494
1.3621192697661915 0.32884144869961385 4.391528765564448 2.3087990017072575
1.422161286200006 0.21444851991165723 7.164416334456721 13.865380324753394
1.3728022338665 0.23211455732505687 1.638168017402186 2.1812693426606224
